0.116182573	0.062773723	0.092436975	0.040229885	0.128137384	0.137592138	0.142857143	0.125490196	0.005328745	0.01012303	0.004243271
0.211618257	0.084671533	0.159663866	0.051724138	0.188243065	0.212121212	0	0.167320261	0.012072937	0.01606154	0.00718092
0.10373444	0.071532847	0.159663866	0.040229885	0.145970938	0.182637183	0.142857143	0.137254902	0.004690405	0.012979528	0.00386373
0.087136929	0.094890511	0.100840336	0.074712644	0.120871863	0.147420147	0.142857143	0.116339869	0.003649635	0.00811847	0.004136999
0.082987552	0.075912409	0.12605042	0.028735632	0.100396301	0.133497133	0.285714286	0.103267974	0.016874358	0.011801849	0.008403042
0.12033195	0.074452555	0.050420168	0.022988506	0.112285337	0.14004914	0.285714286	0.108496732	0.004024312	0.005637826	0.003742276
0.145228216	0.054014599	0.084033613	0.045977011	0.097754293	0.103194103	0.285714286	0.08496732	0.009047764	0.010849683	0.007522507
0.091286307	0.051094891	0.117647059	0.017241379	0.138705416	0.135954136	0.142857143	0.116339869	0.002053787	0.004610489	0.003066693
0.124481328	0.065693431	0.100840336	0.040229885	0.151915456	0.154791155	0.285714286	0.122875817	0.009908135	0.015159488	0.010422202
0.136929461	0.051094891	0.100840336	0.028735632	0.110964333	0.114660115	0.142857143	0.090196078	0.007035608	0.006740334	0.003385508
0.12033195	0.080291971	0.075630252	0.057471264	0.098414795	0.0999181	0.142857143	0.099346405	0.004621021	0.006138966	0.00377264
0.12033195	0.093430657	0.067226891	0.040229885	0.12681638	0.143325143	0	0.124183007	0.007327024	0.013405498	0.010482928
0.145228216	0.128467153	0.050420168	0.022988506	0.122853369	0.108927109	0	0.120261438	0.004995698	0.007542158	0.005313577
0.116182573	0.135766423	0.109243697	0.034482759	0.186922061	0.190827191	0.142857143	0.164705882	0.013668785	0.029066125	0.014748971
0.141078838	0.147445255	0.117647059	0.017241379	0.176354029	0.176904177	0.142857143	0.164705882	0.037773029	0.03981558	0.019887959
0.132780083	0.105109489	0.100840336	0.051724138	0.130779392	0.108927109	0.428571429	0.137254902	0.009311426	0.01505926	0.006490155
0	0.002919708	0	0	0.001321004	0.001638002	0	0.00130719	0.000388554	0.000325741	0.000136635
0.004149378	0	0	0	0.001321004	0	0	0.00130719	0	0.000451026	3.03633E-05
0.008298755	0.004379562	0.016806723	0	0.013870542	0.00982801	0	0.016993464	0.000152646	0.000400912	0.000455449
0.029045643	0.03649635	0.042016807	0.017241379	0.042272127	0.045045045	0	0.043137255	0.001692987	0.001954446	0.001229714
0.049792531	0.048175182	0.025210084	0.022988506	0.077939234	0.091728092	0.142857143	0.078431373	0.004829175	0.003082012	0.00211784
0.2406639	0.182481752	0.25210084	0.103448276	0.280713342	0.35954136	0.285714286	0.278431373	0.046071438	0.143626751	0.088668418
0.585062241	0.343065693	0.504201681	0.149425287	0.404227213	0.572481572	0.428571429	0.447058824	0.048527657	0.05462427	0.035304923
0.369294606	0.210218978	0.361344538	0.086206897	0.332232497	0.387387387	0.571428571	0.317647059	0.010948905	0.023328071	0.015834459
0.340248963	0.179562044	0.260504202	0.063218391	0.262219287	0.282555283	0.142857143	0.260130719	0.030487636	0.023829211	0.022544748
0.174273859	0.137226277	0.168067227	0.114942529	0.181638045	0.208026208	0.142857143	0.183006536	0.008201271	0.014858804	0.007818549
0.157676349	0.109489051	0.168067227	0.132183908	0.128797886	0.204750205	0.285714286	0.135947712	0.011531737	0.007391816	0.004949217
0.174273859	0.099270073	0.117647059	0.022988506	0.102377807	0.136773137	1	0.11372549	0.003358219	0.005838282	0.003188146
0.199170124	0.094890511	0.151260504	0.034482759	0.118229855	0.165438165	0.428571429	0.121568627	0.003649635	0.014357664	0.004964399
0.149377593	0.105109489	0.084033613	0.028735632	0.116248349	0.158067158	0.285714286	0.120261438	0.001248925	0.006489764	0.002277247
0.190871369	0.083211679	0.100840336	0.091954023	0.114927345	0.163800164	0.428571429	0.11503268	0.015528295	0.018467012	0.007302373
0.211618257	0.071532847	0.058823529	0.057471264	0.091149273	0.113841114	0	0.083660131	0.01137909	0.018717583	0.010991513
0.107883817	0.059854015	0.042016807	0.022988506	0.070673712	0.088452088	0	0.074509804	0.00339985	0.005211857	0.002497381
0.141078838	0.064233577	0.042016807	0.074712644	0.081241744	0.095004095	0.285714286	0.082352941	1	0.193565361	0.119699707
0.116182573	0.045255474	0.092436975	0.040229885	0.077939234	0.115479115	0.142857143	0.088888889	0.646165802	0.622841965	0.20298623
0.078838174	0.055474453	0.12605042	0.028735632	0.068031704	0.065520066	0.285714286	0.067973856	0.821917238	0.654062993	0.83045135
0.066390041	0.033576642	0.033613445	0.051724138	0.049537649	0.063063063	0.142857143	0.05751634	0.00031917	0.002906613	0.000880536
0.053941909	0.02919708	0	0.005747126	0.024438573	0.026208026	0	0.031372549	0.000610585	0.001177679	0.000569312
0.004149378	0.002919708	0.008403361	0.005747126	0.008586526	0.007371007	0	0.014379085	4.16308E-05	0.000225513	4.55449E-05
0.037344398	0.01459854	0.025210084	0.017241379	0.009247028	0.018018018	0	0.010457516	0.001443202	0.002731214	0.001533346
0	0.001459854	0.016806723	0.005747126	0.000660502	0.004914005	0	0	0	0	7.59082E-06
0.008298755	0.010218978	0	0	0.003963012	0.004914005	0	0.003921569	0.000111016	0.000300684	0.000113862
0	0.008759124	0.033613445	0.011494253	0.007265522	0.017199017	0	0.010457516	2.77539E-05	2.5057E-05	3.79541E-05
0.029045643	0.008759124	0	0.005747126	0.015191546	0.018018018	0	0.013071895	0.000346923	0.000175399	0.000166998
0.053941909	0.024817518	0.058823529	0.011494253	0.032364597	0.049140049	0	0.041830065	0.000346923	0.001152622	0.000804627
0.091286307	0.068613139	0.058823529	0.143678161	0.087186262	0.105651106	0.285714286	0.08627451	0.002844773	0.007492044	0.002930058
0.174273859	0.077372263	0.12605042	0.074712644	0.109643329	0.132678133	0.285714286	0.104575163	0.001457079	0.004334862	0.002444245
0.186721992	0.131386861	0.084033613	0.143678161	0.122192867	0.144963145	0.285714286	0.117647059	0.005689545	0.013355383	0.007864094
0.253112033	0.097810219	0.159663866	0.109195402	0.134081902	0.149058149	0.142857143	0.103267974	0.002164803	0.006815505	0.002368337
0.165975104	0.068613139	0.058823529	0.040229885	0.077939234	0.094185094	0	0.064052288	0.000457939	0.001954446	0.000667993
0.058091286	0.065693431	0.084033613	0.011494253	0.060766182	0.087633088	0	0.071895425	0.008784103	0.012779072	0.006209294
0.087136929	0.102189781	0.100840336	0.074712644	0.094451783	0.167895168	0.142857143	0.088888889	0.004773667	0.008845123	0.005207305
0.058091286	0.089051095	0.042016807	0.063218391	0.046895641	0.105651106	0.142857143	0.062745098	0.78182676	0.947430404	1
0.087136929	0.087591241	0.050420168	0.040229885	0.044253633	0.07043407	0.285714286	0.052287582	0.000707724	0.00100228	0.001260077
0.037344398	0.037956204	0.033613445	0.022988506	0.040951123	0.065520066	0	0.041830065	0.000513447	0.001302964	0.001465029
0.091286307	0.075912409	0.092436975	0.051724138	0.065389696	0.075348075	0.428571429	0.062745098	0.013807555	0.006214137	0.004584858
0.033195021	0.040875912	0.025210084	0.063218391	0.042272127	0.048321048	0.142857143	0.040522876	0.000790986	0.001428249	0.000994398
0.058091286	0.037956204	0.050420168	0.051724138	0.028401585	0.050778051	0	0.031372549	0.001887264	0.007968127	0.005108625
0.037344398	0.039416058	0	0	0.025759577	0.045864046	0	0.02745098	0.004121451	0.006214137	0.003355144
0.004149378	0.02189781	0.008403361	0.017241379	0.017833554	0.027846028	0	0.022222222	0.007715578	0.01681325	0.006497746
0.033195021	0.027737226	0.042016807	0.005747126	0.025099075	0.039312039	0.142857143	0.023529412	0.001498709	0.001027337	0.000705947
0.024896266	0.017518248	0.008403361	0.011494253	0.015191546	0.022113022	0	0.016993464	0.000693847	0.001578591	0.000721128
0	0.001459854	0.008403361	0	0.001321004	0.000819001	0	0.00130719	0	0	7.59082E-06
0.004149378	0	0.008403361	0	0.001321004	0.003276003	0	0.00130719	0	0	0
0	0.010218978	0	0	0.011889036	0.013923014	0	0.005228758	1.38769E-05	2.5057E-05	5.31358E-05
0.020746888	0.001459854	0	0	0.002642008	0.005733006	0	0.00130719	2.77539E-05	5.0114E-05	2.27725E-05
0.008298755	0.004379562	0	0	0.004623514	0.006552007	0	0.002614379	0	2.5057E-05	3.03633E-05
0	0.002919708	0	0.005747126	0.001321004	0.005733006	0	0.00130719	0	0	7.59082E-06
0.037344398	0.026277372	0.033613445	0.040229885	0.033025099	0.041769042	0	0.022222222	0.00031917	0.000175399	0.000220134
0.058091286	0.032116788	0.025210084	0.022988506	0.042272127	0.067977068	0.142857143	0.037908497	0.000124892	0.000476083	0.00028086
0.082987552	0.037956204	0.042016807	0	0.037648613	0.045864046	0.142857143	0.036601307	0.002497849	0.002280187	0.006490155
0.049792531	0.023357664	0.033613445	0.011494253	0.029062087	0.040950041	0	0.024836601	0.000638339	0.000551254	0.000713537
0.037344398	0.010218978	0.033613445	0.005747126	0.01651255	0.021294021	0.142857143	0.010457516	0.000277539	0.00050114	0.000607266
0.024896266	0.030656934	0.008403361	0.022988506	0.019815059	0.03030303	0	0.022222222	0.000485693	0.000701596	0.001077897
0.01659751	0.016058394	0.008403361	0.011494253	0.017173052	0.03030303	0.428571429	0.015686275	0.003496989	0.01087474	0.011500099
0.024896266	0.010218978	0.008403361	0.011494253	0.015852048	0.023751024	0.142857143	0.016993464	0.000874247	0.001328021	0.00073631
0.01659751	0.035036496	0	0.022988506	0.019815059	0.038493038	0	0.019607843	0.00099914	0.001603648	0.000819809
0.024896266	0.02919708	0.042016807	0.017241379	0.028401585	0.037674038	0	0.031372549	0.002123172	0.001403192	0.001502983
0.020746888	0.013138686	0.042016807	0.017241379	0.019154557	0.021294021	0	0.015686275	0.000124892	0.000927109	0.000508585
0.024896266	0.010218978	0.008403361	0.011494253	0.012549538	0.015561016	0.285714286	0.015686275	0.000124892	0.000801824	0.000144226
0.020746888	0.01459854	0	0.005747126	0.017833554	0.031122031	0	0.015686275	8.32616E-05	0.000300684	0.000296042
0.01659751	0.004379562	0.008403361	0.022988506	0.013870542	0.025389025	0.142857143	0.013071895	0.0003608	0.000300684	0.000144226
0.037344398	0.018978102	0.033613445	0.017241379	0.022457067	0.026208026	0.285714286	0.019607843	0.000138769	0.000275627	0.000402314
0.033195021	0.023357664	0.025210084	0.011494253	0.014531044	0.017199017	0	0.013071895	9.71386E-05	0.000576311	9.86807E-05
0.012448133	0.002919708	0	0	0.00330251	0.001638002	0	0.003921569	0	0.000175399	1.51816E-05
0.004149378	0.008759124	0.008403361	0.011494253	0.003963012	0.006552007	0	0.002614379	4.16308E-05	0.000150342	5.31358E-05
0	0	0	0	0.000660502	0.001638002	0	0	0	0	0
0	0.001459854	0.008403361	0.005747126	0.001321004	0.004914005	0	0.00130719	1.38769E-05	7.5171E-05	7.59082E-05
0.008298755	0.001459854	0	0	0.002642008	0.001638002	0	0.002614379	1.38769E-05	7.5171E-05	2.27725E-05
0	0.004379562	0	0.005747126	0.00330251	0.005733006	0	0.002614379	5.55078E-05	0.000100228	3.79541E-05
0	0.001459854	0	0	0.001981506	0.001638002	0	0.002614379	0	0	2.27725E-05
0.008298755	0.011678832	0.008403361	0.005747126	0.012549538	0.008190008	0	0.011764706	4.16308E-05	0.000801824	9.86807E-05
0.008298755	0.008759124	0.008403361	0	0.015191546	0.018837019	0	0.009150327	1.38769E-05	2.5057E-05	3.79541E-05
0.024896266	0.024817518	0.016806723	0.005747126	0.019815059	0.03030303	0	0.020915033	0	0.000175399	8.34991E-05
0.012448133	0.016058394	0.008403361	0.017241379	0.014531044	0.02047502	0	0.018300654	2.77539E-05	0.000225513	3.03633E-05
0.004149378	0.010218978	0	0	0.011228534	0.015561016	0	0.007843137	0.000111016	0.000400912	7.59082E-06
0.01659751	0.011678832	0.008403361	0	0.014531044	0.022932023	0.142857143	0.015686275	5.55078E-05	0.000100228	8.34991E-05
0.004149378	0.011678832	0.025210084	0.011494253	0.01651255	0.02047502	0.142857143	0.015686275	0.000138769	0.001202736	9.86807E-05
0.008298755	0.010218978	0	0.005747126	0.013870542	0.013104013	0.142857143	0.010457516	0.00067997	0.001227793	0.000242906
0.020746888	0.01459854	0	0.005747126	0.011889036	0.014742015	0.285714286	0.010457516	5.55078E-05	0.000150342	4.55449E-05
0.008298755	0.005839416	0.008403361	0.005747126	0.009247028	0.008190008	0.142857143	0.011764706	0.000152646	0.00025057	8.34991E-05
0.01659751	0.013138686	0.016806723	0.005747126	0.00990753	0.02047502	0	0.006535948	0.000138769	0.000375855	0.000204952
0.01659751	0.005839416	0	0.005747126	0.00660502	0.011466011	0	0.009150327	0.000111016	0.000100228	6.83174E-05
0.01659751	0.008759124	0.008403361	0.017241379	0.015191546	0.021294021	0.142857143	0.014379085	0.001554217	0.000225513	0.000721128
0.008298755	0.017518248	0.008403361	0.005747126	0.018494055	0.023751024	0.142857143	0.018300654	0.005037329	0.00200456	0.001548528
0.008298755	0.011678832	0	0.011494253	0.008586526	0.011466011	0.142857143	0.010457516	0	0	7.59082E-06
0.004149378	0.013138686	0.008403361	0.005747126	0.011889036	0.009009009	0	0.011764706	0	5.0114E-05	2.27725E-05
0	0.004379562	0.016806723	0	0.004623514	0.004914005	0	0.003921569	0	2.5057E-05	2.27725E-05
0	0.001459854	0.008403361	0.005747126	0.001981506	0.001638002	0	0.00130719	0	0	0
0	0	0.008403361	0	0.001321004	0.000819001	0	0	0	0	0
0	0	0.016806723	0	0.002642008	0.001638002	0	0.00130719	0	0	0
0	0	0.016806723	0	0.002642008	0.001638002	0	0.00130719	0	0	1.51816E-05
0.004149378	0.001459854	0.008403361	0	0.00330251	0.004914005	0	0.003921569	0	2.5057E-05	3.03633E-05
0.012448133	0.002919708	0.008403361	0	0.003963012	0.003276003	0	0.002614379	0.00439899	0.001052394	0.000531358
0.070539419	0.018978102	0.042016807	0	0.019154557	0.025389025	0	0.014379085	0.009242042	0.008644667	0.006702698
0.066390041	0.02189781	0.058823529	0.005747126	0.023778071	0.034398034	0	0.020915033	0.000485693	0.000225513	0.000151816
0.149377593	0.049635036	0.109243697	0.017241379	0.048216645	0.067158067	0.142857143	0.045751634	0.001068524	0.000651482	0.000341587
0.01659751	0.024817518	0.008403361	0.017241379	0.014531044	0.026208026	0.285714286	0.016993464	0.000804862	0.000876995	0.000538949
0.107883817	0.040875912	0.058823529	0.005747126	0.036327609	0.048321048	0.142857143	0.02745098	0.001318309	0.002029617	0.000721128
0.024896266	0.005839416	0.016806723	0	0.007265522	0.009009009	0	0.005228758	0.000124892	0.00050114	0.000136635
0.074688797	0.027737226	0.042016807	0.017241379	0.026420079	0.042588043	0.142857143	0.020915033	0.000915878	0.000375855	0.000227725
0.070539419	0.016058394	0.058823529	0.005747126	0.023117569	0.031122031	0	0.018300654	0.000124892	0.000125285	8.34991E-05
0.029045643	0.018978102	0.025210084	0.005747126	0.01651255	0.023751024	0.142857143	0.016993464	0.000346923	0.000225513	0.000174589
0.041493776	0.016058394	0.033613445	0.017241379	0.015852048	0.027846028	0	0.015686275	0.000263662	0.000100228	9.10899E-05
0.045643154	0.03649635	0.025210084	0.011494253	0.023117569	0.032760033	0	0.019607843	9.71386E-05	0	0.000136635
0.012448133	0.001459854	0.008403361	0	0.002642008	0.002457002	0	0	9.71386E-05	2.5057E-05	4.55449E-05
0.012448133	0.00729927	0.016806723	0	0.010568032	0.013923014	0	0.006535948	5.55078E-05	0.000150342	6.07266E-05
0.012448133	0.004379562	0.008403361	0.005747126	0.004623514	0.007371007	0	0.002614379	9.71386E-05	0	3.79541E-05
0.020746888	0.00729927	0.008403361	0	0.00660502	0.008190008	0	0.005228758	2.77539E-05	0	1.51816E-05
0.020746888	0.001459854	0.008403361	0.017241379	0.008586526	0.006552007	0	0.010457516	0.000208154	0.000200456	8.34991E-05
0.01659751	0.004379562	0.008403361	0	0.001321004	0.003276003	0.142857143	0.00130719	0	0	7.59082E-06
0	0	0	0	0.000660502	0.000819001	0	0	0	0	7.59082E-06
0	0	0	0	0.000660502	0.000819001	0	0	0	0.000175399	0
0	0.004379562	0	0	0.001981506	0.004914005	0	0.00130719	0	0	0
0	0	0	0	0.000660502	0.000819001	0	0	0	0	0
0	0.001459854	0	0.005747126	0.004623514	0.003276003	0	0.002614379	0	0.00025057	3.03633E-05
0	0	0	0	0.000660502	0.000819001	0	0	0	0	0
0	0.00729927	0	0.011494253	0.004623514	0.007371007	0.142857143	0.006535948	0.000541201	0.001528477	0.000508585
0	0.010218978	0.008403361	0	0.007265522	0.007371007	0	0.011764706	9.71386E-05	0.000225513	4.55449E-05
0	0.001459854	0	0.005747126	0.005284016	0.004914005	0	0.003921569	0.000111016	0	6.07266E-05
0.012448133	0.005839416	0	0	0.00990753	0.013104013	0	0.009150327	0.000235908	0.00025057	0.000220134
0.024896266	0.005839416	0.016806723	0	0.009247028	0.010647011	0	0.007843137	0	5.0114E-05	1.51816E-05
0	0	0	0	0.002642008	0.002457002	0	0.00130719	6.93847E-05	0.000100228	9.86807E-05
0.024896266	0.01459854	0.042016807	0.011494253	0.023778071	0.03030303	0	0.019607843	0.000277539	0.000225513	0.00018218
0.024896266	0.00729927	0	0.005747126	0.005944518	0.013104013	0	0.007843137	0.000596708	0.002355358	0.000759082
0.008298755	0.00729927	0.016806723	0.005747126	0.008586526	0.018018018	0	0.005228758	0.000527324	0.000626425	0.000447859
0.012448133	0.002919708	0	0.017241379	0.003963012	0.004914005	0	0.005228758	4.16308E-05	0.000325741	3.79541E-05
0	0.001459854	0	0	0.000660502	0.000819001	0	0	1.38769E-05	0	2.27725E-05
0.008298755	0.001459854	0	0.005747126	0.00330251	0.003276003	0	0.002614379	5.55078E-05	0.000175399	3.79541E-05
0.020746888	0.005839416	0.025210084	0	0.007265522	0.011466011	0	0.006535948	0.00049957	0.001403192	0.000303633
0.012448133	0.008759124	0.025210084	0.005747126	0.00660502	0.017199017	0	0.006535948	0	0	7.59082E-06
0.004149378	0.005839416	0	0	0.00330251	0.007371007	0	0.00130719	1.38769E-05	2.5057E-05	5.31358E-05
0.004149378	0.001459854	0	0	0.005944518	0.008190008	0.142857143	0.002614379	0	0	1.51816E-05
0.008298755	0.016058394	0.008403361	0	0.00660502	0.008190008	0	0.003921569	1.38769E-05	0.000125285	7.59082E-06
0	0.002919708	0	0	0.001321004	0.001638002	0	0.00130719	0	0	0
0	0	0	0	0.000660502	0.000819001	0	0	0	0	0
0	0.002919708	0	0	0.001321004	0.004095004	0	0	0	0	0
0	0.001459854	0.008403361	0	0.000660502	0.003276003	0	0	0	0	0
0	0	0	0	0.000660502	0	0	0	0	0	0
0	0	0	0	0.000660502	0.002457002	0	0	0.000846493	0.000150342	0.000546539
0.01659751	0.004379562	0.008403361	0	0.00330251	0.004914005	0	0.00130719	0.000485693	0.000150342	3.03633E-05
0.020746888	0.008759124	0.016806723	0	0.005944518	0.004914005	0	0.006535948	0	0.000476083	5.31358E-05
0	0.004379562	0.008403361	0	0.003963012	0.004095004	0	0.00130719	0	0	7.59082E-06
0	0.004379562	0	0	0.005284016	0.005733006	0	0.002614379	9.71386E-05	7.5171E-05	0.000113862
0.012448133	0.002919708	0.008403361	0.005747126	0.003963012	0.004914005	0	0.002614379	0	0	7.59082E-06
0.008298755	0.002919708	0.008403361	0	0.00660502	0.009009009	0	0.003921569	0	0	0
0.012448133	0.010218978	0	0	0.003963012	0.008190008	0	0.005228758	9.71386E-05	7.5171E-05	7.59082E-05
0.012448133	0.001459854	0	0.005747126	0.00330251	0.001638002	0	0.00130719	5.55078E-05	0.000100228	4.55449E-05
0.008298755	0.002919708	0	0	0.000660502	0.000819001	0	0	0	0	3.03633E-05
0	0.001459854	0	0	0.000660502	0	0	0.006535948	8.32616E-05	5.0114E-05	5.31358E-05
0	0.001459854	0	0	0.001321004	0	0	0.002614379	0	0	7.59082E-06
0.004149378	0.005839416	0	0	0.001981506	0.006552007	0	0.003921569	0.00167911	0.001603648	0.00055413
0	0.00729927	0	0	0.004623514	0.008190008	0	0.006535948	0	0.000225513	2.27725E-05
0	0.001459854	0	0	0.002642008	0.004095004	0	0.006535948	1.38769E-05	5.0114E-05	0
0	0	0	0	0.000660502	0	0	0	0	0	0
0	0.005839416	0.008403361	0	0.004623514	0.004914005	0	0.003921569	5.55078E-05	0.000100228	4.55449E-05
0	0	0	0	0	0	0	0	0	0	0
0.004149378	0.002919708	0	0.005747126	0.001981506	0.006552007	0	0.00130719	0	5.0114E-05	0
0.004149378	0.002919708	0	0.005747126	0.003963012	0.010647011	0	0.002614379	2.77539E-05	2.5057E-05	7.59082E-06
0	0	0	0	0.000660502	0	0	0.00130719	0	0	0
0.008298755	0	0	0.011494253	0.005944518	0.00982801	0	0.002614379	1.38769E-05	0.000150342	6.83174E-05
0	0.005839416	0.008403361	0	0.00330251	0.003276003	0.142857143	0.002614379	0.000874247	0.000200456	0.000250497
0.004149378	0.002919708	0	0.005747126	0.002642008	0.009009009	0	0.002614379	0	0	0
0.004149378	0.010218978	0.008403361	0.005747126	0.007265522	0.010647011	0	0.003921569	0.00117954	0.000451026	0.000425086
0.004149378	0.010218978	0.016806723	0	0.005284016	0.010647011	0	0.006535948	0.000333047	0.000526197	0.000394723
0	0	0	0	0.000660502	0	0	0	2.77539E-05	0	1.51816E-05
0.012448133	0.010218978	0.008403361	0	0.005284016	0.00982801	0	0.005228758	0.000166523	5.0114E-05	7.59082E-06
0	0.001459854	0	0	0.001981506	0.004914005	0.142857143	0.00130719	2.77539E-05	0.000100228	1.51816E-05
0.020746888	0.027737226	0.033613445	0.005747126	0.021136063	0.02047502	0	0.013071895	0.001151786	0.000300684	0.000842581
0	0	0	0.022988506	0.002642008	0.001638002	0	0.00130719	0	0	0
0	0.001459854	0	0	0.002642008	0.001638002	0	0.002614379	0.00593933	0.005161743	0.004577267
0	0	0	0	0.002642008	0.000819001	0.142857143	0.00130719	0	5.0114E-05	1.51816E-05
0.004149378	0.005839416	0	0	0.000660502	0.000819001	0	0	1.38769E-05	2.5057E-05	2.27725E-05
0.004149378	0.010218978	0.008403361	0	0.002642008	0.003276003	0	0.006535948	4.16308E-05	0.000225513	0.000220134
0	0.001459854	0	0	0.001981506	0.001638002	0	0.005228758	4.16308E-05	7.5171E-05	6.07266E-05
0	0	0	0	0	0	0	0	0	0	0
0.004149378	0.001459854	0	0	0.002642008	0.008190008	0	0	0	0	0
0	0.001459854	0	0	0.002642008	0.003276003	0	0.002614379	0	0.000375855	1.51816E-05
0	0.013138686	0	0.005747126	0.00330251	0.004914005	0.142857143	0.005228758	4.16308E-05	0.000225513	1.51816E-05
0	0.001459854	0	0	0.004623514	0.004914005	0	0.00130719	0	0	0
0.01659751	0.011678832	0.008403361	0.011494253	0.021136063	0.032760033	0	0.016993464	4.16308E-05	0.000125285	0.000311224
0.008298755	0.002919708	0.008403361	0	0.007926024	0.011466011	0.142857143	0.007843137	1.38769E-05	5.0114E-05	6.07266E-05
0.012448133	0.002919708	0.008403361	0.005747126	0.005944518	0.003276003	0	0.002614379	0	0	7.59082E-06
0.01659751	0.010218978	0.008403361	0.005747126	0.010568032	0.012285012	0	0.005228758	2.77539E-05	0	5.31358E-05
